master_version	rule_id	brand_id	category_id	db_ready	scoring_formula_version	メルカリ検索URL1	メルカリ検索URL2	メルカリ検索URL3	カテゴリ	性別	ブランド	ブランド日本語	服種類	商品名・狙い目	季節	季節ピーク	想定販売期間	素材加点	素材タグ	サイズ加点	サイズタグ	仕入れ上限	仕入れ上限_min	仕入れ上限_max	想定販売価格	想定販売価格_min	想定販売価格_max	粗利目安	粗利_min	粗利_max	想定送料_min	想定送料_max	配送サイズ	送料注意度	優先度	ブランドスコア	ジャンルスコア	素材スコア	サイズスコア	回転見込み	回転スコア	利益見込み	偽物リスク	真贋リスクスコア	劣化リスク	状態リスクスコア	相場信頼度	総合スコア_初期	推奨判定_初期	データ信頼度	強い条件	強みタグ	需要タグ	避ける条件	状態NGタグ	リスクタグ	検索キーワード	最低確認相場数	写真必須箇所	現場アクション	AI判定メモ	アプリ入力必須項目	即見送り条件	例外条件	AI追加質問	メルカリ検索式1	メルカリ検索式2	メルカリ検索式3	撮影指示詳細	購入制御ルール
v4	RULE_0157	BRD_0157	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%90%E3%83%BC%E3%83%90%E3%83%AA%E3%83%BC%20%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%BC%E3%83%99%E3%83%AB%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=BURBERRY%20BLUE%20LABEL%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	https://jp.mercari.com/search?keyword=%E3%83%90%E3%83%BC%E3%83%90%E3%83%AA%E3%83%BC%20%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%BC%E3%83%99%E3%83%AB%20%E3%83%AF%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9	高級ブランド	ユニセックス	BURBERRY BLUE LABEL	バーバリー ブルーレーベル	バッグ	ワンピース／スカート／バッグ	通年	通年	1〜3週間	特になし	特になし	38/40は需要あり	標準	2000〜8000	2000	8000	8000〜30000	8000	30000	約5200〜19000	-800	25000	750	1050	宅急便60〜80	高	S	85	75	50	75	早い	80	高	高	-40	高	-35	75	4	見送り	高	38/40は需要あり	ブランド/状態次第	通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高	バーバリー ブルーレーベル ワンピース バッグ スカート	5	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	見つけたら即リサーチ	優先確認。利益が出れば仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	バーバリー ブルーレーベル バッグ	BURBERRY BLUE LABEL ワンピース	バーバリー ブルーレーベル ワンピース	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0158	BRD_0158	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%90%E3%83%BC%E3%83%90%E3%83%AA%E3%83%BC%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=BURBERRY%20%E3%83%88%E3%83%AC%E3%83%B3%E3%83%81%E3%82%B3%E3%83%BC%E3%83%88	https://jp.mercari.com/search?keyword=%E3%83%90%E3%83%BC%E3%83%90%E3%83%AA%E3%83%BC%20%E3%83%88%E3%83%AC%E3%83%B3%E3%83%81%E3%82%B3%E3%83%BC%E3%83%88	高級ブランド	ユニセックス	BURBERRY	バーバリー	バッグ	トレンチコート／バッグ／マフラー	通年	9〜12月	1〜3週間	特になし	特になし	標準サイズは相場確認	標準	5000〜20000	5000	20000	18000〜80000	18000	80000	約11200〜52000	-3800	67000	750	1200	宅急便60〜100	高	S	85	85	50	60	早い	80	高	高	-40	高	-35	60	3	見送り	要検証	美品・相場あり・利益あり	ブランド/状態次第	秋冬需要 / 通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高 / 相場確認必須	バーバリー バッグ コート	5	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	見つけたら即リサーチ	優先確認。利益が出れば仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	バーバリー バッグ	BURBERRY トレンチコート	バーバリー トレンチコート	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0159	BRD_0159	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%A8%E3%83%AB%E3%83%A1%E3%82%B9%20%E8%B2%A1%E5%B8%83%E3%83%BB%E5%B0%8F%E7%89%A9	https://jp.mercari.com/search?keyword=HERMES%20%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%95	https://jp.mercari.com/search?keyword=%E3%82%A8%E3%83%AB%E3%83%A1%E3%82%B9%20%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%95	高級ブランド	ユニセックス	HERMES	エルメス	財布・小物	スカーフ／ネクタイ／小物	通年	通年	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	5000〜30000	5000	30000	15000〜100000	15000	100000	約8500〜60000	-16500	85000	210	450	ネコポス/ゆうパケット	低	A	70	60	50	60	普通	60	高	高	-40	中〜高	-10	50	16	見送り	要検証	美品・相場あり・利益あり	ブランド/状態次第	通年需要	真贋不明 / 経年劣化	シミ / 内側劣化 / 真贋不明	真贋注意 / 経年劣化 / 汚れリスク / 相場確認必須	エルメス	3	正面 / 背面 / タグ / 素材タグ / 状態 / 真贋判断用タグ/刻印	条件が合えばリサーチ	条件一致時のみ仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	エルメス 財布・小物	HERMES スカーフ	エルメス スカーフ	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0160	BRD_0160	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%B7%E3%83%A3%E3%83%8D%E3%83%AB%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=CHANEL%20%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B5%E3%83%AA%E3%83%BC	https://jp.mercari.com/search?keyword=%E3%82%B7%E3%83%A3%E3%83%8D%E3%83%AB%20%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B5%E3%83%AA%E3%83%BC	高級ブランド	ユニセックス	CHANEL	シャネル	バッグ	アクセサリー／バッグ／服	通年	通年	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	10000〜50000	10000	50000	40000〜200000	40000	200000	約26000〜130000	-14000	170000	750	1050	宅急便60〜80	高	A	70	75	50	60	普通	60	高	高	-40	高	-35	50	0	見送り	要検証	美品・相場あり・利益あり	ブランド/状態次第	通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高 / 相場確認必須	シャネル バッグ	3	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	条件が合えばリサーチ	条件一致時のみ仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	シャネル バッグ	CHANEL アクセサリー	シャネル アクセサリー	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0161	BRD_0161	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%AB%E3%82%A4%E3%83%B4%E3%82%A3%E3%83%88%E3%83%B3%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=LOUIS%20VUITTON%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=%E3%83%AB%E3%82%A4%E3%83%B4%E3%82%A3%E3%83%88%E3%83%B3%20%E3%83%90%E3%83%83%E3%82%B0%EF%BC%8F%E8%B2%A1%E5%B8%83%EF%BC%8F%E3%83%9D%E3%83%BC%E3%83%81	高級ブランド	ユニセックス	LOUIS VUITTON	ルイヴィトン	バッグ	バッグ／財布／ポーチ	通年	通年	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	10000〜50000	10000	50000	30000〜200000	30000	200000	約17000〜130000	-23000	170000	210	450	ネコポス/ゆうパケット	低	A	70	75	50	60	普通	60	高	高	-40	高	-35	50	0	見送り	要検証	美品・相場あり・利益あり	ブランド/状態次第	通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高 / 相場確認必須	ルイヴィトン バッグ	3	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	条件が合えばリサーチ	条件一致時のみ仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	ルイヴィトン バッグ	LOUIS VUITTON バッグ	ルイヴィトン バッグ／財布／ポーチ	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0162	BRD_0162	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%87%E3%82%A3%E3%82%AA%E3%83%BC%E3%83%AB%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=Dior%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=%E3%83%87%E3%82%A3%E3%82%AA%E3%83%BC%E3%83%AB%20%E3%83%90%E3%83%83%E3%82%B0%EF%BC%8F%E3%83%9D%E3%83%BC%E3%83%81%EF%BC%8F%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B5%E3%83%AA%E3%83%BC	高級ブランド	ユニセックス	Dior	ディオール	バッグ	バッグ／ポーチ／アクセサリー	通年	通年	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	5000〜30000	5000	30000	20000〜100000	20000	100000	約13000〜60000	-12000	85000	210	450	ネコポス/ゆうパケット	低	A	70	75	50	60	普通	60	高	高	-40	高	-35	50	0	見送り	要検証	美品・相場あり・利益あり	ブランド/状態次第	通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高 / 相場確認必須	ディオール バッグ	3	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	条件が合えばリサーチ	条件一致時のみ仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	ディオール バッグ	Dior バッグ	ディオール バッグ／ポーチ／アクセサリー	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0163	BRD_0163	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%BB%E3%83%AA%E3%83%BC%E3%83%8C%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=CELINE%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=%E3%82%BB%E3%83%AA%E3%83%BC%E3%83%8C%20%E3%83%90%E3%83%83%E3%82%B0%EF%BC%8F%E8%B2%A1%E5%B8%83%EF%BC%8F%E6%9C%8D	高級ブランド	ユニセックス	CELINE	セリーヌ	バッグ	バッグ／財布／服	通年	通年	2〜6週間	特になし	特になし	標準サイズは相場確認	標準	5000〜30000	5000	30000	20000〜100000	20000	100000	約13000〜60000	-12000	85000	210	450	ネコポス/ゆうパケット	低	A	70	75	50	60	普通	60	高	高	-40	高	-35	50	0	見送り	要検証	美品・相場あり・利益あり	ブランド/状態次第	通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高 / 相場確認必須	セリーヌ バッグ	3	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	条件が合えばリサーチ	条件一致時のみ仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	セリーヌ バッグ	CELINE バッグ	セリーヌ バッグ／財布／服	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0164	BRD_0164	CAT_007	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%AD%E3%82%A8%E3%83%99%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=Loewe%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=%E3%83%AD%E3%82%A8%E3%83%99%20%E3%83%90%E3%83%83%E3%82%B0%EF%BC%8F%E8%B2%A1%E5%B8%83%EF%BC%8F%E3%83%96%E3%83%AD%E3%83%BC%E3%83%81	高級ブランド	ユニセックス	Loewe	ロエベ	バッグ	バッグ／財布／ブローチ	通年	通年	2〜6週間	レザー/本革	本革/レザー	標準サイズは相場確認	標準	8000〜30000	8000	30000	25000〜120000	25000	120000	約14500〜78000	-7500	100000	210	450	ネコポス/ゆうパケット	低	A	70	75	80	60	普通	60	高	高	-40	高	-35	50	0	見送り	要検証	レザー/本革	ブランド/状態次第	通年需要	ベタつき / 角破れ / 内側劣化 / ショルダー欠品 / 真贋不明	ベタつき / 内側劣化 / 穴/破れ / 欠品 / 真贋不明	真贋注意 / 経年劣化 / 送料高 / 相場確認必須	ロエベ バッグ	3	正面 / 背面 / 角4カ所 / 内側 / ブランドタグ/ロゴ / ショルダー/付属品 / 真贋判断用タグ/刻印	条件が合えばリサーチ	条件一致時のみ仕入れ候補。 真贋・タグ確認を必須にする。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場 / 角スレ写真 / 内側写真 / 付属品 / 真贋確認情報	内側ベタつき / 粉吹き / 合皮剥がれ / 強い臭い / ファスナー不良 / ショルダー欠品※2WAY/斜め掛け前提品 / 真贋不明 / 内タグ/シリアル/品質タグ欠損	高単価ブランドで補修・清掃後も粗利が十分ある場合のみ再検討 / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	角スレ、内側ベタつき、臭い、ファスナー不良、ショルダー/付属品欠品はありますか？	ロエベ バッグ	Loewe バッグ	ロエベ バッグ／財布／ブローチ	正面 / 背面 / 底角4カ所 / 持ち手 / 内側 / ロゴ / 金具 / ファスナー / 付属品	真贋確認できるまで購入不可
v4	RULE_0165	BRD_0165	CAT_008	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%A1%E3%83%AB%E3%82%AB%E3%83%AA%20%E4%BB%95%E5%85%A5%E3%82%8C%E5%A0%B4%E6%89%80	https://jp.mercari.com/search?keyword=%E3%83%A1%E3%83%AB%E3%82%AB%E3%83%AA%20%E7%9B%B8%E5%A0%B4%E7%A2%BA%E8%AA%8D	https://jp.mercari.com/search?keyword=%E3%83%A1%E3%83%AB%E3%82%AB%E3%83%AA%20%E7%9B%B8%E5%A0%B4%E7%A2%BA%E8%AA%8D	仕入れ場所	運用	メルカリ	メルカリ	仕入れ場所	相場確認・安値拾い	通年			特になし	特になし	標準サイズは相場確認	標準	-			-			-							S					運用		高	-		-					運用ルール	運用ルールとして常時確認	ブランド/状態次第	相場次第	-	特になし	相場確認必須	メルカリ	3	-	必ず実行	優先確認。利益が出れば仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	メルカリ 仕入れ場所	メルカリ 相場確認	メルカリ 相場確認	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
v4	RULE_0166	BRD_0166	CAT_008	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%A9%E3%82%AF%E3%83%9E%20%E4%BB%95%E5%85%A5%E3%82%8C%E5%A0%B4%E6%89%80	https://jp.mercari.com/search?keyword=%E3%83%A9%E3%82%AF%E3%83%9E%20%E5%AE%89%E5%80%A4%E6%8B%BE%E3%81%84	https://jp.mercari.com/search?keyword=%E3%83%A9%E3%82%AF%E3%83%9E%20%E5%AE%89%E5%80%A4%E6%8B%BE%E3%81%84	仕入れ場所	運用	ラクマ	ラクマ	仕入れ場所	安値拾い	通年			特になし	特になし	標準サイズは相場確認	標準	-			-			-							B					運用		低〜中	-		-					運用ルール	運用ルールとして常時確認	ブランド/状態次第	相場次第	-	特になし	相場確認必須	ラクマ	5	-	必ず実行	安仕入れ・美品・相場あり限定。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	ラクマ 仕入れ場所	ラクマ 安値拾い	ラクマ 安値拾い	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
v4	RULE_0167	BRD_0167	CAT_008	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%83%A4%E3%83%95%E3%82%AA%E3%82%AF%20%E4%BB%95%E5%85%A5%E3%82%8C%E5%A0%B4%E6%89%80	https://jp.mercari.com/search?keyword=%E3%83%A4%E3%83%95%E3%82%AA%E3%82%AF%20%E3%81%BE%E3%81%A8%E3%82%81%E5%A3%B2%E3%82%8A	https://jp.mercari.com/search?keyword=%E3%83%A4%E3%83%95%E3%82%AA%E3%82%AF%20%E3%81%BE%E3%81%A8%E3%82%81%E5%A3%B2%E3%82%8A	仕入れ場所	運用	ヤフオク	ヤフオク	仕入れ場所	まとめ売り・ヴィンテージ・古いブランド	通年			特になし	特になし	標準サイズは相場確認	標準	-			-			-							A					運用		中	-		-					運用ルール	運用ルールとして常時確認	ブランド/状態次第	相場次第	-	真贋不明	真贋注意 / 相場確認必須	ヤフオク	3	-	必ず実行	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い / 真贋不明 / 内タグ/シリアル/品質タグ欠損	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ / 鑑定済み・正規タグ確認・購入元信頼性ありの場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	ヤフオク 仕入れ場所	ヤフオク まとめ売り	ヤフオク まとめ売り	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
v4	RULE_0168	BRD_0168	CAT_008	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=Yahoo%21%E3%83%95%E3%83%AA%E3%83%9E%20%E9%81%8B%E7%94%A8%E3%83%AB%E3%83%BC%E3%83%AB	https://jp.mercari.com/search?keyword=Yahoo%21%E3%83%95%E3%83%AA%E3%83%9E%20%E3%82%AF%E3%83%BC%E3%83%9D%E3%83%B3%E6%B4%BB%E7%94%A8%E4%BB%95%E5%85%A5%E3%82%8C	https://jp.mercari.com/search?keyword=Yahoo%21%E3%83%95%E3%83%AA%E3%83%9E%20%E3%82%AF%E3%83%BC%E3%83%9D%E3%83%B3%E6%B4%BB%E7%94%A8%E4%BB%95%E5%85%A5%E3%82%8C	仕入れ場所	運用	Yahoo!フリマ	Yahoo!フリマ	運用ルール	クーポン活用仕入れ	通年			特になし	特になし	標準サイズは相場確認	標準	-			-			-							B					運用		低〜中	-		-					運用ルール	運用ルールとして常時確認	ブランド/状態次第	相場次第	-	特になし	相場確認必須	Yahoo!フリマ	5	-	必ず実行	安仕入れ・美品・相場あり限定。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	Yahoo!フリマ 運用ルール	Yahoo!フリマ クーポン活用仕入れ	Yahoo!フリマ クーポン活用仕入れ	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
v4	RULE_0169	BRD_0169	CAT_008	TRUE	SCORE_V1	https://jp.mercari.com/search?keyword=%E3%82%BE%E3%82%BE%E3%83%A6%E3%83%BC%E3%82%BA%E3%83%89%20%E9%81%8B%E7%94%A8%E3%83%AB%E3%83%BC%E3%83%AB	https://jp.mercari.com/search?keyword=ZOZOUSED%20%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E5%8F%A4%E7%9D%80	https://jp.mercari.com/search?keyword=%E3%82%BE%E3%82%BE%E3%83%A6%E3%83%BC%E3%82%BA%E3%83%89%20%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E5%8F%A4%E7%9D%80	仕入れ場所	運用	ZOZOUSED	ゾゾユーズド	運用ルール	ブランド古着・品番確認	通年			特になし	特になし	標準サイズは相場確認	標準	-			-			-							A					運用		中	-		-					運用ルール	運用ルールとして常時確認	人気品番/近年モデル	相場次第	-	特になし	相場確認必須	ゾゾユーズド	3	-	必ず実行	条件一致時のみ仕入れ候補。	ブランド / 服種類 / 仕入れ値 / サイズ / 素材タグ写真 / ブランドタグ写真 / 全体写真 / 状態 / メルカリ売切相場	脇汗 / 黄ばみ / 目立つシミ / 虫食い / 穴/破れ / ファスナー不良 / 強い臭い	ヴィンテージ/希少ブランドで状態込み相場が確認できる場合のみ	脇汗、黄ばみ、シミ、虫食い、穴、毛玉、素材タグ、サイズ表記は確認しましたか？	ゾゾユーズド 運用ルール	ZOZOUSED ブランド古着	ゾゾユーズド ブランド古着	正面 / 背面 / ブランドタグ / 素材タグ / サイズタグ / 脇 / 襟 / 袖口 / 裾 / ダメージ箇所	原則見送り
